,trip_id,uniqueid,qmodegrouping_Bike,qmodegrouping_Bus,qmodegrouping_Car,qmodegrouping_Commuter Rail,qmodegrouping_Ferry,qmodegrouping_For-Hire Vehicle,qmodegrouping_Other,qmodegrouping_Subway,qmodegrouping_Walk,qsustainablemode_No,qsustainablemode_Yes
1308,2103648,103648,0,0,0,0,0,0,0,0,1,0,1
1309,2103651,103651,0,0,0,0,0,0,0,1,0,0,1
1310,2103654,103654,0,0,0,0,0,0,0,0,1,0,1
1311,2103691,103691,0,0,0,0,0,0,0,1,0,0,1
1312,2103693,103693,0,0,0,0,0,0,0,0,1,0,1
1313,2103724,103724,0,0,0,0,0,0,0,0,1,0,1
1314,2103743,103743,0,0,0,0,0,0,0,0,1,0,1
1315,2103757,103757,0,1,0,0,0,0,0,0,0,0,1
1316,2103763,103763,0,0,1,0,0,0,0,0,0,1,0
1317,2103765,103765,0,0,0,0,0,0,0,0,1,0,1
1318,2103775,103775,0,0,0,0,0,0,0,1,0,0,1
1319,2103799,103799,0,0,1,0,0,0,0,0,0,1,0
1320,2103801,103801,0,0,0,0,0,0,0,0,1,0,1
1321,2103832,103832,0,0,0,0,0,0,0,1,0,0,1
1322,2103833,103833,0,1,0,0,0,0,0,0,0,0,1
1323,2103836,103836,0,0,0,0,0,0,1,0,0,1,0
1324,2103840,103840,0,0,0,0,0,0,0,0,1,0,1
1325,2103845,103845,0,0,0,0,0,0,0,1,0,0,1
1326,2103846,103846,0,0,1,0,0,0,0,0,0,1,0
1327,2103848,103848,0,0,0,0,0,0,0,1,0,0,1
1328,2103850,103850,0,0,0,0,0,0,0,1,0,0,1
1329,2103857,103857,0,0,0,0,0,0,0,0,1,0,1
1330,2103863,103863,0,0,0,0,0,0,0,0,1,0,1
1331,2103864,103864,0,0,1,0,0,0,0,0,0,1,0
1332,2103874,103874,0,0,1,0,0,0,0,0,0,1,0
1333,2103877,103877,0,0,1,0,0,0,0,0,0,1,0
1334,2103879,103879,0,0,0,0,0,0,0,0,1,0,1
1335,2103880,103880,0,0,0,0,0,0,0,0,1,0,1
1336,2103907,103907,0,0,0,0,0,0,0,0,1,0,1
1337,2103964,103964,0,0,0,0,0,0,1,0,0,1,0
1338,2103978,103978,0,0,0,0,0,0,0,0,1,0,1
1339,2103983,103983,0,0,1,0,0,0,0,0,0,1,0
1340,2103989,103989,0,0,1,0,0,0,0,0,0,1,0
1341,2103992,103992,0,1,0,0,0,0,0,0,0,0,1
1342,2103998,103998,0,0,0,0,0,0,0,1,0,0,1
1343,2104014,104014,0,1,0,0,0,0,0,0,0,0,1
1344,2104020,104020,0,0,0,0,0,0,0,1,0,0,1
1345,2104032,104032,0,0,0,0,0,0,0,0,1,0,1
1346,2104049,104049,0,0,0,0,0,0,0,1,0,0,1
1347,2104077,104077,0,0,1,0,0,0,0,0,0,1,0
1348,2104083,104083,0,0,0,0,0,0,0,0,1,0,1
1349,2104104,104104,0,0,1,0,0,0,0,0,0,1,0
1350,2104133,104133,0,0,0,0,0,0,0,0,1,0,1
1351,2104139,104139,0,0,0,0,0,0,0,0,1,0,1
1352,2104199,104199,0,0,0,0,0,0,0,0,1,0,1
1353,2104215,104215,0,0,0,0,0,0,0,1,0,0,1
1354,2104219,104219,0,0,0,0,0,0,0,0,1,0,1
1355,2104235,104235,0,0,0,0,0,0,0,1,0,0,1
1356,2104294,104294,0,0,0,0,0,0,0,1,0,0,1
1357,2104309,104309,0,1,0,0,0,0,0,0,0,0,1
1358,2104322,104322,0,0,0,0,0,0,0,0,1,0,1
1359,2104329,104329,0,0,0,0,0,0,0,0,1,0,1
1360,2104351,104351,0,0,0,0,0,0,0,0,1,0,1
1361,2104375,104375,0,0,1,0,0,0,0,0,0,1,0
1362,2104393,104393,0,0,0,0,0,0,0,1,0,0,1
1363,2104395,104395,0,0,0,0,0,0,0,0,1,0,1
1364,2104398,104398,0,0,0,0,0,0,0,0,1,0,1
1365,2104400,104400,0,0,1,0,0,0,0,0,0,1,0
1366,2104431,104431,0,0,1,0,0,0,0,0,0,1,0
1367,2104442,104442,0,0,1,0,0,0,0,0,0,1,0
1368,2104453,104453,0,0,0,0,0,0,0,1,0,0,1
1369,2104457,104457,0,0,0,0,0,0,0,0,1,0,1
1370,2104469,104469,0,0,0,0,0,0,0,0,1,0,1
1371,2104492,104492,0,0,0,0,0,0,0,0,1,0,1
1372,2104511,104511,0,0,0,0,0,0,0,1,0,0,1
1373,2104513,104513,0,0,1,0,0,0,0,0,0,1,0
1374,2104523,104523,0,0,1,0,0,0,0,0,0,1,0
1375,2104528,104528,0,0,0,0,0,0,0,1,0,0,1
1376,2104529,104529,0,0,0,0,0,0,0,0,1,0,1
1377,2104532,104532,0,0,0,0,0,0,0,0,1,0,1
1378,2104540,104540,0,1,0,0,0,0,0,0,0,0,1
1379,2104544,104544,0,0,0,0,0,1,0,0,0,1,0
1380,2104546,104546,0,0,1,0,0,0,0,0,0,1,0
1381,2104548,104548,0,0,0,0,0,0,0,1,0,0,1
1382,2104551,104551,0,0,0,0,0,0,0,0,1,0,1
1383,2104568,104568,0,0,0,0,0,0,0,1,0,0,1
1384,2104574,104574,0,0,0,0,0,0,0,0,1,0,1
1385,2104576,104576,0,0,1,0,0,0,0,0,0,1,0
1386,2104583,104583,0,0,0,0,0,0,0,0,1,0,1
1387,2104609,104609,0,0,0,0,0,0,0,1,0,0,1
1388,2104620,104620,0,0,0,0,0,0,0,0,1,0,1
1389,2104628,104628,0,0,1,0,0,0,0,0,0,1,0
1390,2104640,104640,0,0,0,0,0,0,0,0,1,0,1
1391,2104700,104700,0,0,0,0,0,0,0,0,1,0,1
1392,2104712,104712,0,1,0,0,0,0,0,0,0,0,1
1393,2104718,104718,0,0,0,0,0,0,0,0,1,0,1
1394,2104735,104735,0,0,1,0,0,0,0,0,0,1,0
1395,2104736,104736,0,0,0,0,0,0,0,1,0,0,1
1396,2104737,104737,0,0,0,0,0,0,0,0,1,0,1
1397,2104757,104757,0,0,0,0,0,0,0,0,1,0,1
1398,2104763,104763,0,0,0,0,0,0,0,0,1,0,1
1399,2104771,104771,0,0,0,0,0,0,0,1,0,0,1
1400,2104773,104773,0,0,0,0,0,0,0,1,0,0,1
1401,2104779,104779,0,0,1,0,0,0,0,0,0,1,0
1402,2104789,104789,0,0,0,0,0,0,0,1,0,0,1
1403,2104794,104794,0,0,0,0,0,0,0,0,1,0,1
1404,2104797,104797,0,0,1,0,0,0,0,0,0,1,0
1405,2104798,104798,0,0,0,0,0,0,0,0,1,0,1
1406,2104803,104803,0,0,0,0,0,0,0,1,0,0,1
1407,2104814,104814,0,0,0,0,0,0,0,1,0,0,1
1408,2104823,104823,0,0,0,0,0,0,0,1,0,0,1
1409,2104826,104826,0,0,0,0,0,0,0,1,0,0,1
1410,2104831,104831,0,0,0,0,0,0,0,0,1,0,1
1411,2104836,104836,0,0,0,0,0,0,0,0,1,0,1
1412,2104843,104843,0,0,0,0,0,0,0,1,0,0,1
1413,2104849,104849,0,0,1,0,0,0,0,0,0,1,0
1414,2104859,104859,0,0,0,0,0,0,0,1,0,0,1
1415,2104862,104862,0,0,0,0,0,0,0,1,0,0,1
1416,2104893,104893,0,0,0,0,0,0,0,0,1,0,1
1417,2104905,104905,0,0,0,0,0,0,0,0,1,0,1
1418,2104909,104909,0,0,0,0,0,0,0,0,1,0,1
1419,2104941,104941,0,0,1,0,0,0,0,0,0,1,0
1420,2104946,104946,0,0,0,0,0,0,0,1,0,0,1
1421,2104958,104958,0,0,0,0,0,0,0,1,0,0,1
1422,2104980,104980,0,0,0,0,0,0,0,1,0,0,1
1423,2104983,104983,0,0,0,0,0,0,0,1,0,0,1
1424,2105006,105006,0,0,1,0,0,0,0,0,0,1,0
1425,2105008,105008,0,0,0,0,0,0,1,0,0,1,0
1426,2105010,105010,0,0,0,0,0,0,0,0,1,0,1
1427,2105021,105021,0,0,0,0,0,0,0,1,0,0,1
1428,2105022,105022,0,0,0,0,0,0,1,0,0,1,0
1429,2105033,105033,0,0,0,0,0,0,0,1,0,0,1
1430,2105048,105048,0,0,0,0,0,0,0,0,1,0,1
1431,2105076,105076,0,0,1,0,0,0,0,0,0,1,0
1432,2105077,105077,0,0,0,0,0,0,0,0,1,0,1
1433,2105081,105081,0,0,0,0,0,0,0,0,1,0,1
1434,2105085,105085,0,0,1,0,0,0,0,0,0,1,0
1435,2105158,105158,0,0,0,0,0,0,0,0,1,0,1
1436,2105173,105173,0,0,0,0,0,0,0,0,1,0,1
1437,2105181,105181,0,0,0,0,0,0,0,1,0,0,1
1438,2105217,105217,0,0,0,0,0,0,0,1,0,0,1
1439,2105240,105240,0,0,0,0,0,1,0,0,0,1,0
1440,2105255,105255,0,1,0,0,0,0,0,0,0,0,1
1441,2105261,105261,0,0,0,0,0,0,0,1,0,0,1
1442,2105264,105264,0,0,0,0,0,0,0,0,1,0,1
1443,2105266,105266,0,0,0,0,0,0,0,0,1,0,1
1444,2105278,105278,0,0,0,0,0,0,0,0,1,0,1
1445,2105321,105321,0,0,1,0,0,0,0,0,0,1,0
1446,2105344,105344,0,0,1,0,0,0,0,0,0,1,0
1447,2105349,105349,0,0,1,0,0,0,0,0,0,1,0
1448,2105363,105363,0,0,0,0,0,0,0,0,1,0,1
1449,2105371,105371,0,0,1,0,0,0,0,0,0,1,0
1450,2105375,105375,0,0,1,0,0,0,0,0,0,1,0
1451,2105376,105376,0,0,1,0,0,0,0,0,0,1,0
1452,2105377,105377,0,0,1,0,0,0,0,0,0,1,0
1453,2105380,105380,0,0,0,0,0,0,0,0,1,0,1
1454,2105399,105399,0,0,0,0,0,0,0,1,0,0,1
1455,2105400,105400,0,0,0,0,0,0,0,0,1,0,1
1456,2105403,105403,0,0,0,0,0,1,0,0,0,1,0
1457,2105405,105405,0,0,1,0,0,0,0,0,0,1,0
1458,2105409,105409,0,0,1,0,0,0,0,0,0,1,0
1459,2105412,105412,0,0,1,0,0,0,0,0,0,1,0
1460,2105413,105413,0,0,0,0,0,0,0,1,0,0,1
1461,2105414,105414,0,0,0,0,0,0,0,0,1,0,1
1462,2105415,105415,0,0,0,0,0,0,0,1,0,0,1
1463,2105417,105417,0,0,0,0,0,0,0,0,1,0,1
1464,2105423,105423,0,0,1,0,0,0,0,0,0,1,0
1465,2105424,105424,0,0,0,0,0,0,0,0,1,0,1
1466,2105432,105432,0,0,0,0,0,0,0,0,1,0,1
1467,2105437,105437,0,0,0,0,0,0,0,0,1,0,1
1468,2105443,105443,0,0,0,0,0,0,0,0,1,0,1
1469,2105444,105444,0,0,1,0,0,0,0,0,0,1,0
1470,2105448,105448,0,0,0,0,0,0,0,0,1,0,1
1471,2105450,105450,0,0,0,0,0,0,0,0,1,0,1
1472,2105457,105457,0,0,1,0,0,0,0,0,0,1,0
1473,2105460,105460,0,0,0,0,0,0,0,0,1,0,1
1474,2105467,105467,0,0,0,0,0,0,0,0,1,0,1
1475,2105472,105472,0,0,0,0,0,0,0,1,0,0,1
1476,2105474,105474,0,0,0,0,0,0,0,0,1,0,1
1477,2105484,105484,0,0,0,0,0,0,0,0,1,0,1
1478,2105495,105495,0,0,0,0,0,0,0,0,1,0,1
1479,2105501,105501,0,0,0,0,0,0,0,0,1,0,1
1480,3100012,100012,0,0,0,0,0,0,0,1,0,0,1
1481,3100017,100017,0,0,1,0,0,0,0,0,0,1,0
1482,3100019,100019,0,1,0,0,0,0,0,0,0,0,1
1483,3100020,100020,0,0,0,0,0,0,0,0,1,0,1
1484,3100031,100031,0,0,0,0,0,0,0,1,0,0,1
1485,3100063,100063,0,0,0,0,0,0,0,0,1,0,1
1486,3100071,100071,0,0,0,0,0,0,0,0,1,0,1
1487,3100075,100075,0,0,0,0,0,0,0,0,1,0,1
1488,3100092,100092,0,0,0,0,0,0,0,0,1,0,1
1489,3100093,100093,0,0,0,0,0,0,0,1,0,0,1
1490,3100099,100099,0,0,1,0,0,0,0,0,0,1,0
1491,3100107,100107,0,1,0,0,0,0,0,0,0,0,1
1492,3100112,100112,0,0,0,0,0,0,0,1,0,0,1
1493,3100116,100116,0,0,0,0,0,0,0,0,1,0,1
1494,3100142,100142,0,0,0,0,0,0,0,0,1,0,1
1495,3100146,100146,0,0,0,0,0,0,1,0,0,1,0
1496,3100161,100161,0,0,0,0,0,0,0,1,0,0,1
1497,3100163,100163,0,0,0,0,0,0,0,1,0,0,1
1498,3100166,100166,0,0,1,0,0,0,0,0,0,1,0
1499,3100171,100171,0,0,1,0,0,0,0,0,0,1,0
1500,3100182,100182,0,0,1,0,0,0,0,0,0,1,0
1501,3100197,100197,0,0,1,0,0,0,0,0,0,1,0
1502,3100204,100204,0,0,0,0,0,0,0,0,1,0,1
1503,3100208,100208,0,0,0,0,0,0,0,0,1,0,1
1504,3100211,100211,0,0,0,0,0,0,0,1,0,0,1
1505,3100213,100213,0,0,1,0,0,0,0,0,0,1,0
1506,3100220,100220,0,0,0,0,0,0,0,0,1,0,1
1507,3100222,100222,0,0,0,0,0,0,0,1,0,0,1
1508,3100230,100230,0,0,0,0,1,0,0,0,0,0,1
1509,3100233,100233,0,1,0,0,0,0,0,0,0,0,1
1510,3100235,100235,0,0,1,0,0,0,0,0,0,1,0
1511,3100243,100243,0,0,0,0,0,0,0,0,1,0,1
1512,3100249,100249,0,0,0,0,0,0,0,0,1,0,1
1513,3100252,100252,0,0,0,0,0,0,0,0,1,0,1
1514,3100257,100257,0,0,0,0,0,0,0,0,1,0,1
1515,3100259,100259,0,0,0,0,0,0,0,0,1,0,1
1516,3100260,100260,0,0,0,0,0,0,0,0,1,0,1
1517,3100265,100265,0,0,1,0,0,0,0,0,0,1,0
1518,3100273,100273,0,0,1,0,0,0,0,0,0,1,0
1519,3100277,100277,0,1,0,0,0,0,0,0,0,0,1
1520,3100278,100278,0,0,0,0,0,0,0,0,1,0,1
1521,3100285,100285,0,0,0,0,0,0,0,0,1,0,1
1522,3100289,100289,0,0,0,0,0,0,0,0,1,0,1
1523,3100291,100291,0,1,0,0,0,0,0,0,0,0,1
1524,3100296,100296,0,0,0,0,0,0,0,0,1,0,1
1525,3100297,100297,0,0,0,0,0,0,0,0,1,0,1
1526,3100299,100299,0,0,0,0,0,0,0,0,1,0,1
1527,3100301,100301,0,0,1,0,0,0,0,0,0,1,0
1528,3100304,100304,0,0,0,0,0,0,0,0,1,0,1
1529,3100306,100306,0,1,0,0,0,0,0,0,0,0,1
1530,3100309,100309,0,0,1,0,0,0,0,0,0,1,0
1531,3100314,100314,0,0,1,0,0,0,0,0,0,1,0
1532,3100318,100318,0,0,0,0,0,0,0,1,0,0,1
1533,3100324,100324,0,0,1,0,0,0,0,0,0,1,0
1534,3100325,100325,0,0,0,0,0,0,0,1,0,0,1
1535,3100326,100326,0,0,1,0,0,0,0,0,0,1,0
1536,3100328,100328,0,0,0,0,0,0,0,0,1,0,1
1537,3100329,100329,0,0,1,0,0,0,0,0,0,1,0
1538,3100331,100331,0,0,0,0,0,0,0,1,0,0,1
1539,3100333,100333,0,0,0,0,0,0,0,1,0,0,1
1540,3100338,100338,0,0,0,0,0,0,0,0,1,0,1
1541,3100396,100396,0,0,0,0,0,0,0,0,1,0,1
1542,3100401,100401,0,0,0,0,0,0,0,0,1,0,1
1543,3100402,100402,0,0,0,0,0,0,0,0,1,0,1
1544,3100412,100412,0,0,1,0,0,0,0,0,0,1,0
1545,3100442,100442,0,0,0,0,0,0,0,0,1,0,1
1546,3100456,100456,0,0,0,0,1,0,0,0,0,0,1
1547,3100460,100460,0,0,0,0,0,0,0,1,0,0,1
1548,3100463,100463,0,0,1,0,0,0,0,0,0,1,0
1549,3100470,100470,0,0,1,0,0,0,0,0,0,1,0
1550,3100490,100490,0,0,1,0,0,0,0,0,0,1,0
1551,3100492,100492,0,0,1,0,0,0,0,0,0,1,0
1552,3100499,100499,0,1,0,0,0,0,0,0,0,0,1
1553,3100513,100513,0,0,1,0,0,0,0,0,0,1,0
1554,3100535,100535,0,0,0,0,0,0,0,1,0,0,1
1555,3100538,100538,0,0,1,0,0,0,0,0,0,1,0
1556,3100540,100540,0,0,1,0,0,0,0,0,0,1,0
1557,3100557,100557,0,0,0,0,0,0,0,0,1,0,1
1558,3100568,100568,0,0,1,0,0,0,0,0,0,1,0
1559,3100583,100583,0,0,0,0,0,0,0,0,1,0,1
1560,3100599,100599,0,0,0,0,0,0,0,1,0,0,1
1561,3100602,100602,0,0,0,0,0,0,0,1,0,0,1
1562,3100603,100603,0,0,0,0,0,0,0,0,1,0,1
1563,3100616,100616,0,0,1,0,0,0,0,0,0,1,0
1564,3100618,100618,0,0,1,0,0,0,0,0,0,1,0
1565,3100623,100623,0,0,1,0,0,0,0,0,0,1,0
1566,3100641,100641,0,0,1,0,0,0,0,0,0,1,0
1567,3100647,100647,0,0,1,0,0,0,0,0,0,1,0
1568,3100652,100652,0,0,1,0,0,0,0,0,0,1,0
1569,3100659,100659,0,0,0,0,0,0,0,0,1,0,1
1570,3100687,100687,0,0,0,0,0,0,0,1,0,0,1
1571,3100688,100688,0,0,0,0,0,0,0,0,1,0,1
1572,3100691,100691,0,0,1,0,0,0,0,0,0,1,0
1573,3100700,100700,0,0,0,0,0,0,0,0,1,0,1
1574,3100715,100715,0,0,0,0,0,0,0,0,1,0,1
1575,3100720,100720,0,0,1,0,0,0,0,0,0,1,0
1576,3100727,100727,0,0,0,0,0,0,0,1,0,0,1
1577,3100739,100739,0,0,1,0,0,0,0,0,0,1,0
1578,3100748,100748,0,0,0,0,0,1,0,0,0,1,0
1579,3100749,100749,0,1,0,0,0,0,0,0,0,0,1
1580,3100757,100757,0,0,0,0,0,0,0,0,1,0,1
1581,3100762,100762,0,0,0,0,0,0,0,0,1,0,1
1582,3100787,100787,0,0,0,0,0,0,0,0,1,0,1
1583,3100788,100788,0,0,0,0,0,0,0,0,1,0,1
1584,3100794,100794,0,0,0,0,0,0,0,0,1,0,1
1585,3100798,100798,0,0,0,0,0,0,0,1,0,0,1
1586,3100835,100835,0,0,0,0,0,0,0,0,1,0,1
1587,3100859,100859,0,0,0,0,0,0,0,0,1,0,1
1588,3100904,100904,0,0,0,0,0,0,0,0,1,0,1
1589,3100907,100907,0,0,0,0,0,0,0,1,0,0,1
1590,3100916,100916,0,0,1,0,0,0,0,0,0,1,0
1591,3100921,100921,0,0,0,0,0,0,0,0,1,0,1
1592,3100924,100924,0,0,0,0,0,0,0,1,0,0,1
1593,3100938,100938,0,0,0,0,0,0,0,0,1,0,1
1594,3100950,100950,0,0,1,0,0,0,0,0,0,1,0
1595,3100986,100986,0,0,0,0,0,0,0,1,0,0,1
1596,3100988,100988,0,0,0,0,0,0,0,0,1,0,1
1597,3101000,101000,0,0,0,0,0,0,0,1,0,0,1
1598,3101014,101014,0,0,1,0,0,0,0,0,0,1,0
1599,3101226,101226,0,0,1,0,0,0,0,0,0,1,0
1600,3101244,101244,0,0,1,0,0,0,0,0,0,1,0
1601,3101261,101261,0,0,0,0,0,0,0,0,1,0,1
1602,3101262,101262,0,0,0,0,0,0,0,0,1,0,1
1603,3101285,101285,0,1,0,0,0,0,0,0,0,0,1
1604,3101300,101300,0,0,0,0,0,0,0,0,1,0,1
1605,3101304,101304,0,0,1,0,0,0,0,0,0,1,0
1606,3101323,101323,0,0,0,0,0,0,0,1,0,0,1
1607,3101677,101677,0,0,0,0,0,0,0,0,1,0,1
1608,3101703,101703,0,0,0,0,0,1,0,0,0,1,0
1609,3101706,101706,0,0,1,0,0,0,0,0,0,1,0
1610,3101709,101709,0,0,1,0,0,0,0,0,0,1,0
1611,3101717,101717,0,0,1,0,0,0,0,0,0,1,0
1612,3101736,101736,0,0,0,0,0,0,0,0,1,0,1
1613,3101744,101744,0,0,0,0,0,0,0,0,1,0,1
1614,3101747,101747,0,0,1,0,0,0,0,0,0,1,0
1615,3101748,101748,0,1,0,0,0,0,0,0,0,0,1
1616,3101754,101754,0,0,0,0,0,0,0,0,1,0,1
1617,3101768,101768,0,0,1,0,0,0,0,0,0,1,0
1618,3101799,101799,0,0,0,0,0,0,0,1,0,0,1
1619,3101805,101805,0,0,0,0,0,0,0,0,1,0,1
1620,3101809,101809,0,0,0,0,0,0,0,0,1,0,1
1621,3101819,101819,0,0,1,0,0,0,0,0,0,1,0
1622,3101820,101820,0,0,1,0,0,0,0,0,0,1,0
1623,3101823,101823,0,0,1,0,0,0,0,0,0,1,0
1624,3101839,101839,0,0,0,0,0,0,0,1,0,0,1
1625,3101844,101844,0,1,0,0,0,0,0,0,0,0,1
1626,3101847,101847,0,0,0,0,0,0,0,0,1,0,1
1627,3101866,101866,0,0,0,0,0,0,0,1,0,0,1
1628,3101896,101896,0,0,0,0,0,0,0,0,1,0,1
1629,3101906,101906,0,0,1,0,0,0,0,0,0,1,0
1630,3101911,101911,0,0,0,0,0,0,0,0,1,0,1
1631,3101914,101914,0,0,0,0,0,0,0,0,1,0,1
1632,3101954,101954,0,0,0,0,0,0,0,0,1,0,1
1633,3101965,101965,0,0,0,0,0,0,0,0,1,0,1
1634,3101983,101983,0,0,0,0,0,0,0,0,1,0,1
1635,3101990,101990,0,0,0,0,0,0,0,0,1,0,1
1636,3101996,101996,0,0,0,0,0,0,0,0,1,0,1
1637,3102005,102005,0,0,0,0,0,0,0,0,1,0,1
1638,3102010,102010,0,0,0,0,0,0,0,0,1,0,1
1639,3102033,102033,0,0,1,0,0,0,0,0,0,1,0
1640,3102048,102048,0,0,0,0,0,1,0,0,0,1,0
1641,3102050,102050,0,0,1,0,0,0,0,0,0,1,0
1642,3102051,102051,0,0,0,0,0,0,0,0,1,0,1
1643,3102056,102056,0,0,0,0,0,0,0,1,0,0,1
1644,3102070,102070,0,0,1,0,0,0,0,0,0,1,0
1645,3102079,102079,0,1,0,0,0,0,0,0,0,0,1
1646,3102086,102086,0,0,0,0,0,0,0,0,1,0,1
1647,3102092,102092,0,0,0,0,0,1,0,0,0,1,0
1648,3102097,102097,0,0,0,0,0,1,0,0,0,1,0
1649,3102104,102104,0,0,0,0,0,0,0,0,1,0,1
1650,3102121,102121,0,0,1,0,0,0,0,0,0,1,0
1651,3102123,102123,0,0,0,0,1,0,0,0,0,0,1
1652,3102151,102151,0,0,0,0,0,0,0,1,0,0,1
1653,3102161,102161,0,0,1,0,0,0,0,0,0,1,0
1654,3102174,102174,0,0,1,0,0,0,0,0,0,1,0
1655,3102175,102175,0,1,0,0,0,0,0,0,0,0,1
1656,3102179,102179,0,0,0,0,0,0,0,0,1,0,1
1657,3102193,102193,0,1,0,0,0,0,0,0,0,0,1
1658,3102194,102194,0,0,0,0,0,0,0,0,1,0,1
1659,3102254,102254,0,0,0,0,0,0,0,1,0,0,1
1660,3102255,102255,0,0,1,0,0,0,0,0,0,1,0
1661,3102261,102261,0,0,0,0,0,0,0,0,1,0,1
1662,3102262,102262,0,0,1,0,0,0,0,0,0,1,0
1663,3102265,102265,0,0,0,0,0,0,0,1,0,0,1
1664,3102276,102276,0,0,1,0,0,0,0,0,0,1,0
1665,3102281,102281,0,1,0,0,0,0,0,0,0,0,1
1666,3102282,102282,0,0,0,0,0,0,0,1,0,0,1
1667,3102290,102290,0,0,0,0,0,0,0,1,0,0,1
1668,3102293,102293,0,0,0,0,0,0,0,1,0,0,1
1669,3102307,102307,0,0,0,0,0,0,0,0,1,0,1
1670,3102309,102309,0,0,0,0,0,0,0,0,1,0,1
1671,3102313,102313,0,0,1,0,0,0,0,0,0,1,0
1672,3102340,102340,0,0,0,0,0,0,1,0,0,1,0
1673,3102346,102346,0,0,1,0,0,0,0,0,0,1,0
1674,3102363,102363,0,0,1,0,0,0,0,0,0,1,0
1675,3102370,102370,0,0,0,0,0,0,0,0,1,0,1
1676,3102371,102371,0,0,0,0,0,0,0,1,0,0,1
1677,3102382,102382,0,0,0,0,0,0,0,0,1,0,1
1678,3102409,102409,0,0,1,0,0,0,0,0,0,1,0
1679,3102410,102410,0,0,1,0,0,0,0,0,0,1,0
1680,3102417,102417,0,0,0,0,0,0,0,0,1,0,1
1681,3102448,102448,0,0,0,0,0,0,0,0,1,0,1
1682,3102459,102459,0,0,1,0,0,0,0,0,0,1,0
1683,3102476,102476,0,0,0,0,0,0,0,0,1,0,1
1684,3102549,102549,0,0,1,0,0,0,0,0,0,1,0
1685,3102591,102591,0,0,0,0,0,0,0,0,1,0,1
1686,3102605,102605,0,0,0,0,0,0,0,0,1,0,1
1687,3102621,102621,0,0,0,0,0,0,0,1,0,0,1
1688,3102635,102635,0,0,0,0,0,0,0,1,0,0,1
1689,3102640,102640,0,0,1,0,0,0,0,0,0,1,0
1690,3102647,102647,0,0,0,0,0,0,0,1,0,0,1
1691,3102759,102759,0,0,0,0,0,0,0,0,1,0,1
1692,3102767,102767,0,0,0,0,0,0,0,0,1,0,1
1693,3102770,102770,0,0,0,0,0,0,0,0,1,0,1
1694,3102807,102807,0,0,0,0,0,0,0,0,1,0,1
1695,3102868,102868,0,0,1,0,0,0,0,0,0,1,0
1696,3102870,102870,0,0,0,0,0,0,0,0,1,0,1
1697,3102873,102873,0,0,0,0,0,0,0,0,1,0,1
1698,3102882,102882,0,0,0,0,0,0,0,0,1,0,1
1699,3102885,102885,0,0,0,0,0,0,0,0,1,0,1
1700,3102887,102887,0,0,0,0,0,0,0,0,1,0,1
1701,3102893,102893,0,0,0,0,0,0,0,0,1,0,1
1702,3102899,102899,0,0,1,0,0,0,0,0,0,1,0
1703,3102903,102903,0,0,1,0,0,0,0,0,0,1,0
1704,3102917,102917,0,0,1,0,0,0,0,0,0,1,0
1705,3102918,102918,0,0,1,0,0,0,0,0,0,1,0
1706,3102923,102923,0,0,0,0,0,0,0,0,1,0,1
1707,3102930,102930,0,1,0,0,0,0,0,0,0,0,1
1708,3102971,102971,0,0,0,0,0,0,0,1,0,0,1
1709,3102972,102972,0,0,1,0,0,0,0,0,0,1,0
1710,3103037,103037,0,0,0,0,0,0,0,1,0,0,1
1711,3103050,103050,0,0,0,0,0,0,0,0,1,0,1
1712,3103055,103055,0,0,0,0,0,0,0,0,1,0,1
1713,3103057,103057,0,0,0,0,0,0,0,0,1,0,1
1714,3103059,103059,0,0,0,0,0,0,0,1,0,0,1
1715,3103065,103065,0,0,1,0,0,0,0,0,0,1,0
1716,3103068,103068,0,0,0,0,0,0,0,0,1,0,1
1717,3103071,103071,0,0,0,0,0,0,0,0,1,0,1
1718,3103077,103077,0,0,0,0,0,0,0,0,1,0,1
1719,3103078,103078,0,0,1,0,0,0,0,0,0,1,0
1720,3103079,103079,0,0,0,0,0,0,0,0,1,0,1
1721,3103085,103085,0,0,0,0,0,0,0,1,0,0,1
1722,3103087,103087,0,0,1,0,0,0,0,0,0,1,0
1723,3103101,103101,0,0,0,0,0,0,0,0,1,0,1
1724,3103103,103103,0,0,1,0,0,0,0,0,0,1,0
1725,3103115,103115,0,0,0,0,0,0,0,0,1,0,1
1726,3103125,103125,0,0,1,0,0,0,0,0,0,1,0
1727,3103131,103131,0,0,0,0,0,0,0,0,1,0,1
1728,3103134,103134,0,0,1,0,0,0,0,0,0,1,0
1729,3103139,103139,0,0,0,0,0,0,0,1,0,0,1
1730,3103164,103164,0,0,0,0,0,0,0,0,1,0,1
1731,3103166,103166,0,0,0,0,0,0,0,1,0,0,1
1732,3103171,103171,0,0,0,0,0,0,0,0,1,0,1
1733,3103181,103181,0,0,0,0,0,0,0,0,1,0,1
1734,3103193,103193,0,0,0,0,0,0,0,0,1,0,1
1735,3103212,103212,0,0,0,0,0,0,0,0,1,0,1
1736,3103214,103214,0,0,1,0,0,0,0,0,0,1,0
1737,3103221,103221,0,0,1,0,0,0,0,0,0,1,0
1738,3103222,103222,0,0,0,0,0,0,0,0,1,0,1
1739,3103243,103243,0,0,0,0,0,0,0,0,1,0,1
